62 ,2024-10-09-12:14:53, rm bash_history.csv
63 ,2024-10-09-12:14:54, ls
64 ,2024-10-09-12:15:09, touch bash_history
65 ,2024-10-09-12:15:10, ls
66 ,2024-10-09-12:15:15, print-history > ./data/bash_history.csv
67 ,2024-10-09-12:15:22, print_history
68 ,2024-10-09-12:15:46, print-history
69 ,2024-10-09-12:15:53, print-history > ./data/bash_history.csv
70 ,2024-10-09-12:16:17, rm bash_history
71 ,2024-10-09-12:16:18, ls
72 ,2024-10-09-12:16:22, touch bash history
73 ,2024-10-09-12:16:23, ls
74 ,2024-10-09-12:16:33, print-history > ./data/bash_history.csv
75 ,2024-10-09-12:16:38, rm bash history
76 ,2024-10-09-12:16:39, ls
77 ,2024-10-09-12:17:12, print-history
78 ,2024-10-09-12:17:30, ./data/bash_history.csv
79 ,2024-10-09-12:17:36, touch bash_history
80 ,2024-10-09-12:17:47, ./data/bash_history.csv
81 ,2024-10-09-12:21:38, [200~print-history > ./data/bash_history.csv~
82 ,2024-10-09-12:21:50, print-history > ./data/bash_history.csv
83 ,2024-10-09-12:22:22, cd
84 ,2024-10-09-12:22:28, cd W02-Practice
85 ,2024-10-09-12:22:33, print-history > ./data/bash_history.csv
86 ,2024-10-09-12:22:39, ls
87 ,2024-10-09-12:23:01, cat ./data/bash_history.csv
88 ,2024-10-09-12:25:02, head bash_history.csv
89 ,2024-10-09-12:25:17, cd data
90 ,2024-10-09-12:25:19, ls
91 ,2024-10-09-12:26:18, head bash_history.csv
92 ,2024-10-09-12:26:40, head -n 5 bash_history.csv
93 ,2024-10-09-12:26:59, [200~wc -l bash_history.csv~
94 ,2024-10-09-12:27:03, wc -l bash_history.csv
95 ,2024-10-09-12:27:25, tail bash_history.csv
96 ,2024-10-09-12:27:57, wc -w bash_history.csv
97 ,2024-10-09-12:28:37, grep -c 'ls' bash_history.csv
98 ,2024-10-09-12:29:24, print-history > ./data/bash_history.csv
99 ,2024-10-09-12:29:28, cd
100 ,2024-10-09-12:29:34, cd W02-Practice
101 ,2024-10-09-12:29:37, print-history > ./data/bash_history.csv
102 ,2024-10-09-12:30:48, python
103 ,2024-10-09-12:44:07, cat bash_history.json
104 ,2024-10-09-12:44:14, ls
105 ,2024-10-09-12:44:15, cd data
106 ,2024-10-09-12:44:16, ls
107 ,2024-10-09-12:44:24, [200~cat bash_history.json
108 ,2024-10-09-12:44:25, ~
109 ,2024-10-09-12:44:30, cat bash_history.json
110 ,2024-10-09-12:45:16, print-history
111 ,2024-10-09-12:45:31, cd
112 ,2024-10-09-12:45:37, cd W02-Practice
113 ,2024-10-09-12:45:44, print-history > ./data/bash_history.csv
114 ,2024-10-09-12:45:46, ls
115 ,2024-10-09-12:49:42, touch ./code/commands_analysis.py
116 ,2024-10-09-12:49:59, ls
117 ,2024-10-09-12:50:03, ls
118 ,2024-10-09-12:50:22, pwd
119 ,2024-10-09-12:50:27, cd data
120 ,2024-10-09-12:50:30, pwd
121 ,2024-10-09-12:50:52, touch ./code/commands_analysis.py
122 ,2024-10-09-12:50:59, ls
123 ,2024-10-09-12:51:18, cd code
124 ,2024-10-09-12:51:19, ls
125 ,2024-10-09-12:51:36, [200~nano ./code/commands_analysis.py
126 ,2024-10-09-12:51:42, nano ./code/commands_analysis.py
127 ,2024-10-09-12:56:08, cd
128 ,2024-10-09-12:56:12, cd W02-Practice
129 ,2024-10-09-12:56:19, [200~python code/commands_analysis.py
130 ,2024-10-09-12:56:31, python code/commands_analysis.py
131 ,2024-10-09-12:56:53, python commands_analysis.py
132 ,2024-10-09-12:57:24, ls
133 ,2024-10-09-12:57:26, cd data
134 ,2024-10-09-12:57:28, ls
135 ,2024-10-09-12:57:37, cd bash_history.csv
136 ,2024-10-09-12:57:59, cat bash_history.csv
137 ,2024-10-09-12:58:13, touch ./code/commands_analysis.py
138 ,2024-10-09-12:58:21, nano ./code/commands_analysis.py
139 ,2024-10-09-12:58:36, nano ./code/commands_analysis.py
140 ,2024-10-09-12:59:48, python code/commands_analysis.py
141 ,2024-10-09-12:59:57, cd W02-Practice
142 ,2024-10-09-13:00:01, cd
143 ,2024-10-09-13:00:04, cd W02-Practice
144 ,2024-10-09-13:00:09, python code/commands_analysis.py
145 ,2024-10-09-13:00:30, cd data
146 ,2024-10-09-13:00:31, ls
147 ,2024-10-09-13:00:36, cd code
148 ,2024-10-09-13:00:37, ls
149 ,2024-10-09-13:00:43, nuvolos:/files/W02-Practice/data/code$
150 ,2024-10-09-13:00:55, python code/commands_analysis.py
151 ,2024-10-09-13:01:19, python commands_analysis.py
152 ,2024-10-09-13:01:34, cd
153 ,2024-10-09-13:01:38, cd W02-Practice
154 ,2024-10-09-13:01:40, cd data
155 ,2024-10-09-13:01:44, python code/commands_analysis.py
156 ,2024-10-09-13:02:08, cat bash_history.csv
157 ,2024-10-09-13:02:24, cd
158 ,2024-10-09-13:02:29, cd W02-Practice
159 ,2024-10-09-13:02:33, python code/commands_analysis.py
160 ,2024-10-09-13:02:59, [200~nano ./code/commands_analysis.py
161 ,2024-10-09-13:03:00, ~
162 ,2024-10-09-13:03:03, nano ./code/commands_analysis.py
163 ,2024-10-09-13:03:50, with open('./data/bash_history.csv', 'r') as file:
164 ,2024-10-09-13:03:50, content = file.read()
165 ,2024-10-09-13:03:50, lines = content.split('\n')
166 ,2024-10-09-13:03:50, full_data = []
167 ,2024-10-09-13:03:50, for line in lines:; fields = line.split(',')
168 ,2024-10-09-13:03:50, if len(fields) == 3:
169 ,2024-10-09-13:03:50, data = {
170 ,2024-10-09-13:03:50, 'line_number': fields[0],
171 ,2024-10-09-13:03:50, 'timestamp': fields[1],
172 ,2024-10-09-13:03:50, 'command': fields[2]
173 ,2024-10-09-13:03:50, }
174 ,2024-10-09-13:03:50, full_data.append(data
175 ,2024-10-09-13:03:56, nano ./code/commands_analysis.py
176 ,2024-10-09-13:05:08, python code/commands_analysis.py
177 ,2024-10-09-13:05:17, nano ./code/commands_analysis.py
178 ,2024-10-09-13:06:22, python code/commands_analysis.py
179 ,2024-10-09-13:07:27, print-history
180 ,2024-10-09-13:07:38, print-history > ./data/bash_history.csv
